task_id,dataset_id,dataset,seed,model,n_train,n_val,n_test,accuracy,macro_f1,brier,ece,search_time_sec,fit_time_sec,inference_time_sec,selected_config_index,selected_params_json
3913,1063,kc2,31,HistGradientBoosting,312,105,105,0.8285714285714286,0.668188202247191,0.23588083702265933,0.07885955557925747,4.516056083957665,0.41810874990187585,0.007784541929140687,1,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
3913,1063,kc2,31,MLP,312,105,105,0.8285714285714286,0.6982758620689655,0.2886708565668862,0.13848442230139985,2.948236459051259,0.36140112509019673,0.0007598750526085496,10,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
3913,1063,kc2,47,Logistic Regression,312,105,105,0.8095238095238095,0.7299382716049383,0.29012498941584686,0.11613172431146333,0.07186079199891537,0.004124375060200691,0.0006324999267235398,8,"{""C"": 10.0, ""class_weight"": ""balanced""}"
3913,1063,kc2,47,Random Forest,312,105,105,0.8285714285714286,0.6982758620689655,0.24359685482262777,0.04907798833555648,2.2518942090682685,0.12947537505533546,0.02750154200475663,7,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}"
3913,1063,kc2,47,Extra Trees,312,105,105,0.8285714285714286,0.7108323133414933,0.25130802087337833,0.10285424266324861,1.8331430000253022,0.09100116707850248,0.027949459035880864,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
3913,1063,kc2,47,HistGradientBoosting,312,105,105,0.8380952380952381,0.7211373222933917,0.24251395146654056,0.107802521151707,3.6046831249259412,0.37662154203280807,0.00713475001975894,7,"{""learning_rate"": 0.1, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
3913,1063,kc2,47,MLP,312,105,105,0.8285714285714286,0.6841577540106951,0.26367751981120763,0.08578078092394789,2.8767049580346793,0.4585195000981912,0.000741249998100102,9,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}"
146819,40994,climate-model-simulation-crashes,11,Logistic Regression,324,108,108,0.9259259259259259,0.6944837340876945,0.10491579858340119,0.04410781734800092,0.054025458986870944,0.0022733750520274043,0.0006289170123636723,7,"{""C"": 10.0, ""class_weight"": null}"
146819,40994,climate-model-simulation-crashes,11,Random Forest,324,108,108,0.9259259259259259,0.5805825242718446,0.11922818130386395,0.058094197040956336,2.1222894160309806,0.1288176670204848,0.014693040982820094,4,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,11,Extra Trees,324,108,108,0.9259259259259259,0.5805825242718446,0.11001316872427983,0.03067901234567894,1.8403987089404836,0.10588133300188929,0.026263374951668084,2,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,11,HistGradientBoosting,324,108,108,0.9074074074074074,0.618104667609618,0.1326368870577391,0.045087570672995014,3.916142417001538,0.2744683329947293,0.004535834072157741,3,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
146819,40994,climate-model-simulation-crashes,11,MLP,324,108,108,0.9537037037037037,0.7953770367563471,0.08636097068705781,0.04905650294038922,1.7655499170068651,0.12921558297239244,0.0007039170013740659,2,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}"
146819,40994,climate-model-simulation-crashes,17,Logistic Regression,324,108,108,0.9629629629629629,0.8787878787878788,0.05974758121593516,0.03321027330976632,0.04913425003178418,0.0023038750514388084,0.0006217079935595393,7,"{""C"": 10.0, ""class_weight"": null}"
146819,40994,climate-model-simulation-crashes,17,Random Forest,324,108,108,0.9444444444444444,0.7352941176470589,0.06982867463524059,0.06259300691862632,2.1066139169270173,0.1397022920427844,0.014783333986997604,6,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,17,Extra Trees,324,108,108,0.9537037037037037,0.7953770367563471,0.06768869415516032,0.06998236048930481,1.8445307919755578,0.11481054197065532,0.026002167025581002,8,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,17,HistGradientBoosting,324,108,108,0.9722222222222222,0.9042270174401419,0.041946257340475204,0.02834634134742941,3.9910483749117702,0.37283975002355874,0.006224457989446819,9,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
146819,40994,climate-model-simulation-crashes,17,MLP,324,108,108,0.9629629629629629,0.8472418670438473,0.07113695500339418,0.03991158023855747,1.7634610829409212,0.21074570808559656,0.0007255419623106718,9,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}"
146819,40994,climate-model-simulation-crashes,23,Logistic Regression,324,108,108,0.9444444444444444,0.8481724461105904,0.07417284422760696,0.02811038462457078,0.050051750033162534,0.002264832961373031,0.0006266669370234013,7,"{""C"": 10.0, ""class_weight"": null}"
146819,40994,climate-model-simulation-crashes,23,Random Forest,324,108,108,0.9444444444444444,0.7352941176470589,0.09001665369389258,0.06234117185969041,2.069760916987434,0.15824112494010478,0.02670620894059539,4,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,23,Extra Trees,324,108,108,0.9259259259259259,0.6470588235294118,0.08015138626779594,0.06663974622770916,1.8313641250133514,0.0944861670723185,0.026461082976311445,6,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,23,HistGradientBoosting,324,108,108,0.9537037037037037,0.8208955223880596,0.053985835501563224,0.04601915688439457,3.8848079160088673,0.27149687497876585,0.004646708024665713,3,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
